Date,Open,High,Low,Close,Adj Close,Volume,company,Year,date,sentiment,knn_mean,knn_imputer,Close_pct_change,sentiment_imputed,sentiment_poly
2020-07-02,485.6400146484375,492.2799987792969,475.5299987792969,476.8900146484375,476.8900146484375,6351500,NFLX,2020,2020-07-02,0.08934999999999998,0.08934999999999998,0.575,-0.018015511540943056,0.08934999999999998,0.08934999999999998
2020-07-06,480.7699890136719,499.5,479.7999877929688,493.80999755859375,493.80999755859375,7839000,NFLX,2020,,,0.42995000000000005,0.3349066666666667,0.03546496305277587,0.03546496305277587,0.33262499999999995
2020-07-07,497.30999755859375,504.8200073242188,490.8299865722656,493.1600036621094,493.1600036621094,5669900,NFLX,2020,2020-07-07,0.5759,0.5759,0.1646936111111111,-0.0013162826275381749,0.5759,0.5759
2020-07-08,498.5799865722656,505.1000061035156,493.80999755859375,502.7799987792969,502.7799987792969,5691700,NFLX,2020,2020-07-08,0.7579,0.7579,0.22736666666666663,0.019504369861804153,0.7579,0.7579
2020-07-09,508.3999938964844,510.0,495.7799987792969,507.760009765625,507.760009765625,5840500,NFLX,2020,,,0.2917633333333334,0.3107666666666667,0.009904626566485502,0.009904626566485502,0.5272749999999999
2020-07-10,519.72998046875,555.8800048828125,511.2799987792969,548.72998046875,548.72998046875,21605600,NFLX,2020,2020-07-10,0.29664999999999997,0.29664999999999997,0.08825533333333332,0.08051301637023077,0.29664999999999997,0.29664999999999997
2020-07-13,567.97998046875,575.3699951171875,520.9600219726562,525.5,525.5,18399000,NFLX,2020,,,0.25531857142857145,0.3024,-0.042308810968466115,-0.042308810968466115,0.14832499999999998
2020-07-14,517.0800170898438,525.5,490.489990234375,524.8800048828125,524.8800048828125,15083300,NFLX,2020,2020-07-14,0.0,0.0,-0.1406,-0.0011798188953668922,0.0,0.0
2020-07-15,516.2999877929688,529.0,510.1799926757813,523.260009765625,523.260009765625,10066700,NFLX,2020,,,0.17964000000000002,0.378575,-0.003086400621381004,-0.003086400621381004,0.015389999999999997
2020-07-16,526.47998046875,535.5399780273438,504.3599853515625,527.3900146484375,527.3900146484375,24499000,NFLX,2020,2020-07-16,0.030779999999999995,0.030779999999999995,0.07594083333333336,0.007892671035018462,0.030779999999999995,0.030779999999999995
2020-07-17,494.8699951171875,503.5899963378906,484.1400146484375,492.989990234375,492.989990234375,24991400,NFLX,2020,2020-07-17,0.03665000000000001,0.03665000000000001,0.23745,-0.06513456984956498,0.03665000000000001,0.03665000000000001
2020-07-20,489.1400146484375,504.5,484.2000122070313,502.4100036621094,502.4100036621094,11940300,NFLX,2020,,,-0.01526400000000001,0.0,0.01910559509618859,0.01910559509618859,-0.201875
2020-07-21,506.0,506.2200012207031,488.6099853515625,490.1000061035156,490.1000061035156,9113700,NFLX,2020,2020-07-21,-0.4404,-0.4404,-0.1626,-0.02449699379741536,-0.4404,-0.4404
2020-07-22,492.1900024414063,497.2000122070313,487.2000122070313,489.8200073242188,489.8200073242188,6954100,NFLX,2020,,,0.017165999999999994,0.0,-0.0005713094171525251,-0.0005713094171525251,-0.26056
2020-07-23,491.1300048828125,491.8999938964844,472.0199890136719,477.5799865722656,477.5799865722656,7722000,NFLX,2020,,,0.02145749999999999,-0.0952,-0.02498361333226191,-0.02498361333226191,-0.08072000000000001
2020-07-24,468.7699890136719,487.1700134277344,467.5400085449219,480.4500122070313,480.4500122070313,7746200,NFLX,2020,,,0.02145749999999999,0.3071,0.0060094458861207276,0.0060094458861207276,0.09912000000000001
2020-07-27,484.510009765625,496.9200134277344,482.30999755859375,495.6499938964844,495.6499938964844,7863100,NFLX,2020,,,0.018349999999999995,-0.01739999999999997,0.031626417158339006,0.031626417158339006,0.27896000000000004
2020-07-28,496.0199890136719,497.7900085449219,487.760009765625,488.510009765625,488.510009765625,5986700,NFLX,2020,2020-07-28,0.4588,0.4588,0.1953,-0.014404298156142427,0.4588,0.4588
2020-07-29,492.25,494.9200134277344,484.1300048828125,484.4800109863281,484.4800109863281,6611800,NFLX,2020,,,0.12603333333333333,0.015149999999999997,-0.008249385437557882,-0.008249385437557882,0.43898000000000004
2020-07-30,480.7099914550781,488.3500061035156,477.510009765625,485.7999877929688,485.7999877929688,6608600,NFLX,2020,,,0.40925,0.331565,0.0027245159978631544,0.0027245159978631544,0.41916000000000003
2020-07-31,488.2900085449219,494.7999877929688,484.5,488.8800048828125,488.8800048828125,5916300,NFLX,2020,,,0.40925,0.3032105263157895,0.006340008025891039,0.006340008025891039,0.39934000000000003
2020-08-03,490.8599853515625,503.0899963378906,490.2300109863281,498.6199951171875,498.6199951171875,5873100,NFLX,2020,,,0.40925,0.13574615384615385,0.019920433742066906,0.019920433742066906,0.37952
2020-08-04,498.6499938964844,510.4400024414063,498.6499938964844,509.6400146484375,509.6400146484375,5608000,NFLX,2020,2020-08-04,0.3597,0.3597,0.21572857142857144,0.02209744038581342,0.3597,0.3597
2020-08-05,508.6799926757813,510.1000061035156,501.2000122070313,502.1099853515625,502.1099853515625,4308200,NFLX,2020,,,0.3465666666666667,0.17485,-0.014774117371726334,-0.014774117371726334,0.332
2020-08-06,504.1099853515625,510.8200073242188,498.7000122070313,509.0799865722656,509.0799865722656,3725900,NFLX,2020,,,0.29045,0.07098888888888889,0.013880531688813319,0.013880531688813319,0.3043
2020-08-07,505.4500122070313,508.2900085449219,486.6799926757813,494.7300109863281,494.7300109863281,5910300,NFLX,2020,,,0.17456666666666665,0.3971,-0.02818059342681029,-0.02818059342681029,0.27660000000000007
2020-08-10,493.3500061035156,497.4599914550781,478.6300048828125,483.3800048828125,483.3800048828125,4691200,NFLX,2020,,,0.17456666666666665,0.045641666666666664,-0.02293779435037864,-0.02293779435037864,0.2489
2020-08-11,479.75,480.9200134277344,466.5499877929688,466.9299926757813,466.9299926757813,7329200,NFLX,2020,2020-08-11,0.2212,0.2212,0.07523333333333333,-0.03401809052167344,0.2212,0.2212
2020-08-12,471.3399963378906,482.489990234375,470.1799926757813,475.4700012207031,475.4700012207031,5439200,NFLX,2020,,,0.17456666666666668,0.32985,0.01828765887425279,0.01828765887425279,0.1284
2020-08-13,478.3999938964844,484.4500122070313,476.4500122070313,481.3299865722656,481.3299865722656,3008900,NFLX,2020,,,0.1455,0.10219,0.012323992368472817,0.012323992368472817,0.0356
2020-08-14,482.8200073242188,488.3299865722656,480.2099914550781,482.6799926757813,482.6799926757813,2943500,NFLX,2020,2020-08-14,-0.0572,-0.0572,0.271875,0.0028047339688233516,-0.0572,-0.0572
2020-08-17,484.1900024414063,486.239990234375,479.1000061035156,482.3500061035156,482.3500061035156,2423500,NFLX,2020,,,0.109125,0.27645,-0.0006836548559351334,-0.0006836548559351334,0.025225000000000004
2020-08-18,484.3500061035156,495.2999877929688,482.7999877929688,491.8699951171875,491.8699951171875,3505500,NFLX,2020,,,0.109125,-0.11001428571428572,0.019734120364076554,0.019734120364076554,0.10765000000000001
2020-08-19,493.9299926757813,494.5,483.5,484.5299987792969,484.5299987792969,3156200,NFLX,2020,,,0.0873,-0.181675,-0.014921527280591599,-0.014921527280591599,0.19007500000000002
2020-08-20,484.6900024414063,498.9400024414063,483.8900146484375,497.8999938964844,497.8999938964844,5132500,NFLX,2020,2020-08-20,0.2725,0.2725,0.30919090909090907,0.027586739344450655,0.2725,0.2725
2020-08-21,496.4599914550781,498.1300048828125,490.0,492.30999755859375,492.30999755859375,3921300,NFLX,2020,2020-08-21,0.0,0.0,0.19914230769230767,-0.011226675130406004,0.0,0.0
2020-08-24,495.4400024414063,501.0,483.1600036621094,488.80999755859375,488.80999755859375,4762200,NFLX,2020,,,0.205925,0.23794666666666667,-0.0071092219374360175,-0.0071092219374360175,0.0
2020-08-25,488.1900024414063,492.4700012207031,485.0899963378906,490.5799865722656,490.5799865722656,5727700,NFLX,2020,,,0.2487583333333333,0.039866666666666675,0.0036210005659920103,0.0036210005659920103,0.0
2020-08-26,492.5,549.0399780273438,492.0799865722656,547.530029296875,547.530029296875,20373700,NFLX,2020,2020-08-26,0.0,0.0,0.2477,0.11556849409034503,0.0,0.0
2020-08-27,537.780029296875,541.0,521.25,526.27001953125,526.27001953125,9062900,NFLX,2020,2020-08-27,0.28515,0.28515,0.18907333333333334,-0.038809436180632734,0.28515,0.28515
2020-08-28,532.0,539.0,522.0,523.8900146484375,523.8900146484375,4417500,NFLX,2020,2020-08-28,0.7351,0.7351,0.17238333333333333,-0.004522371727881087,0.7351,0.7351
2020-08-31,521.1599731445312,531.989990234375,517.5800170898438,529.5599975585938,529.5599975585938,4941400,NFLX,2020,,,0.26000833333333334,0.08370645161290323,0.010822427187499926,0.010822427187499926,0.46745
2020-09-01,532.5999755859375,557.3900146484375,532.4500122070312,556.5499877929688,556.5499877929688,9572700,NFLX,2020,2020-09-01,0.1998,0.1998,0.1540521739130435,0.05092273723487486,0.1998,0.1998
2020-09-02,553.780029296875,556.5,537.3699951171875,552.8400268554688,552.8400268554688,5886900,NFLX,2020,2020-09-02,0.34,0.34,0.24958823529411767,-0.0066658989641418375,0.34,0.34
2020-09-03,545.0,554.0,521.3200073242188,525.75,525.75,9071100,NFLX,2020,,,0.23910714285714288,0.1928086956521739,-0.04896238316417767,-0.04896238316417767,0.2357
2020-09-04,520.1799926757812,527.3599853515625,485.9800109863281,516.0499877929688,516.0499877929688,8270100,NFLX,2020,,,0.27895833333333336,0.07353199999999999,-0.01844776364778126,-0.01844776364778126,0.13140000000000002
2020-09-08,498.3999938964844,522.0,495.0,507.0199890136719,507.0199890136719,5572700,NFLX,2020,,,0.18624166666666672,0.035652380952380956,-0.017496516756499696,-0.017496516756499696,0.0271
2020-09-09,519.2100219726562,520.0,492.5700073242188,500.1900024414063,500.1900024414063,6848100,NFLX,2020,2020-09-09,-0.0772,-0.0772,0.22741875,-0.013470028044073584,-0.0772,-0.0772
2020-09-10,503.3500061035156,506.2900085449219,478.8399963378906,480.6700134277344,480.6700134277344,6240200,NFLX,2020,,,0.055833673469387765,0.0994421052631579,-0.039005349066534196,-0.039005349066534196,0.05684999999999999
2020-09-11,486.489990234375,493.7300109863281,476.80999755859375,482.0299987792969,482.0299987792969,5035200,NFLX,2020,2020-09-11,0.1909,0.1909,0.00802608695652174,0.0028293458809140284,0.1909,0.1909
2020-09-14,480.6199951171875,488.989990234375,471.2999877929688,476.260009765625,476.260009765625,7359100,NFLX,2020,,,-0.023056802721088447,0.28749375,-0.011969614876834907,-0.011969614876834907,-0.04012500000000001
2020-09-15,484.0,497.4700012207031,481.6300048828125,495.989990234375,495.989990234375,5337000,NFLX,2020,2020-09-15,-0.27115,-0.27115,0.058887999999999996,0.041403227263004924,-0.27115,-0.27115
2020-09-16,499.989990234375,504.6600036621094,483.30999755859375,483.8599853515625,483.8599853515625,4394900,NFLX,2020,2020-09-16,0.0,0.0,0.05741176470588235,-0.02445127395397443,0.0,0.0
2020-09-17,475.1600036621094,478.3999938964844,463.2699890136719,470.2000122070313,470.2000122070313,5379300,NFLX,2020,2020-09-17,0.008485714285714272,0.008485714285714272,-0.166616,-0.028223754182345538,0.008485714285714272,0.008485714285714272
2020-09-18,472.510009765625,479.3999938964844,458.6000061035156,469.9599914550781,469.9599914550781,6717700,NFLX,2020,2020-09-18,-0.05103333333333334,-0.05103333333333334,0.04729655172413793,-0.0005104651741262086,-0.05103333333333334,-0.05103333333333334
2020-09-21,467.6900024414063,487.7799987792969,466.3200073242188,487.3500061035156,487.3500061035156,5457500,NFLX,2020,2020-09-21,0.0386,0.0386,0.09902,0.03698630160268115,0.0386,0.0386
2020-09-22,489.010009765625,491.8200073242188,479.260009765625,491.1700134277344,491.1700134277344,3482300,NFLX,2020,,,-0.04584960317460318,-0.007299999999999999,0.007838163630675622,0.007838163630675622,0.030880000000000005
2020-09-23,491.0400085449219,491.0400085449219,469.0,470.6099853515625,470.6099853515625,3726400,NFLX,2020,,,-0.045849603174603175,0.25644375,-0.041834858596246624,-0.041834858596246624,0.023160000000000004
2020-09-24,470.5299987792969,477.0,467.8200073242188,473.0799865722656,473.0799865722656,3727200,NFLX,2020,,,0.05237539682539682,-0.06754166666666667,0.005248461820993464,0.005248461820993464,0.015440000000000002
2020-09-25,474.3900146484375,484.8699951171875,468.0299987792969,482.8800048828125,482.8800048828125,3769400,NFLX,2020,,,0.06285047619047618,-0.10530625,0.020712389058282894,0.020712389058282894,0.007720000000000001
2020-09-28,489.1099853515625,492.0,477.8800048828125,490.6499938964844,490.6499938964844,4773500,NFLX,2020,2020-09-28,0.0,0.0,0.24162,0.01608954275947611,0.0,0.0
2020-09-29,489.5,496.2900085449219,486.5299987792969,493.4800109863281,493.4800109863281,3541500,NFLX,2020,,,0.11893333333333334,0.05610000000000002,0.005767829902979484,0.005767829902979484,0.10606666666666666
2020-09-30,492.5700073242188,504.6300048828125,489.2699890136719,500.0299987792969,500.0299987792969,4634100,NFLX,2020,,,0.10606666666666666,-0.09682857142857142,0.013272276542876103,0.013272276542876103,0.2121333333333333
2020-10-01,506.0299987792969,529.5499877929688,503.6000061035156,527.510009765625,527.510009765625,8153700,NFLX,2020,2020-10-01,0.3182,0.3182,0.2630571428571428,0.054901463934199805,0.3182,0.3182
2020-10-02,516.4299926757812,526.3699951171875,502.7000122070313,503.05999755859375,503.05999755859375,6071200,NFLX,2020,,,0.10606666666666666,0.16176666666666664,-0.04631669174064931,-0.04631669174064931,0.23864999999999997
2020-10-05,506.7999877929688,520.989990234375,501.7000122070313,520.6500244140625,520.6500244140625,4088100,NFLX,2020,,,0.10606666666666666,-0.026816666666666666,0.03495181841794561,0.03495181841794561,0.1591
2020-10-06,518.719970703125,521.8200073242188,504.1600036621094,505.8699951171875,505.8699951171875,4199000,NFLX,2020,,,-0.025825,0.11030000000000001,-0.028380024352560845,-0.028380024352560845,0.07955
2020-10-07,518.0,536.489990234375,515.8200073242188,534.6599731445312,534.6599731445312,7988700,NFLX,2020,2020-10-07,0.0,0.0,0.0,0.05685044652094343,0.0,0.0
2020-10-08,533.47998046875,535.0,524.1500244140625,531.7899780273438,531.7899780273438,5386500,NFLX,2020,,,-0.03443333333333334,0.13411111111111113,-0.0053678369358050645,-0.0053678369358050645,-0.105375
2020-10-09,537.8300170898438,544.280029296875,535.0,539.4400024414062,539.4400024414062,4781300,NFLX,2020,,,-0.03443333333333334,0.021574999999999993,0.014384431963793218,0.014384431963793218,-0.21075
2020-10-12,548.8099975585938,551.8099975585938,538.239990234375,539.8099975585938,539.8099975585938,5391100,NFLX,2020,,,-0.21075,0.24008000000000002,0.0006858873229509378,0.0006858873229509378,-0.316125
2020-10-13,540.5599975585938,557.6500244140625,537.2000122070312,554.0900268554688,554.0900268554688,5602500,NFLX,2020,2020-10-13,-0.4215,-0.4215,0.13737777777777777,0.026447637539670974,-0.4215,-0.4215
2020-10-14,562.6099853515625,572.489990234375,541.0,541.4500122070312,541.4500122070312,9499000,NFLX,2020,,,-0.16827564102564102,0.14292307692307693,-0.02280824755031487,-0.02280824755031487,-0.34905384615384616
2020-10-15,545.52001953125,551.219970703125,535.0999755859375,541.9400024414062,541.9400024414062,5113100,NFLX,2020,,,-0.2189205128205128,0.103475,0.0009049590720634726,0.0009049590720634726,-0.27660769230769233
2020-10-16,549.5,554.3300170898438,530.030029296875,530.7899780273438,530.7899780273438,6347400,NFLX,2020,,,-0.2189205128205128,0.06765555555555555,-0.020571375721101223,-0.020571375721101223,-0.20416153846153845
2020-10-19,537.0700073242188,541.7999877929688,525.3800048828125,530.719970703125,530.719970703125,7567500,NFLX,2020,,,-0.2189205128205128,-0.11398749999999999,-0.00013189270090023826,-0.00013189270090023826,-0.13171538461538462
2020-10-20,528.1400146484375,533.780029296875,522.260009765625,525.4199829101562,525.4199829101562,10047200,NFLX,2020,2020-10-20,-0.05926923076923077,-0.05926923076923077,0.042550000000000004,-0.009986079111608048,-0.05926923076923077,-0.05926923076923077
2020-10-21,501.0299987792969,506.8500061035156,488.25,489.0499877929688,489.0499877929688,17405700,NFLX,2020,2020-10-21,-0.19233333333333336,-0.19233333333333336,0.09866666666666667,-0.06911046064010715,-0.19233333333333336,-0.19233333333333336
2020-10-22,494.6900024414063,495.1400146484375,482.0,485.2300109863281,485.2300109863281,6997900,NFLX,2020,2020-10-22,-0.4215,-0.4215,0.0,-0.007810856181982529,-0.4215,-0.4215
2020-10-23,488.1099853515625,490.05999755859375,481.3500061035156,488.2799987792969,488.2799987792969,4927900,NFLX,2020,2020-10-23,0.0,0.0,-0.042260000000000006,0.006285570877267223,0.0,0.0
2020-10-26,487.0299987792969,496.8200073242188,478.8999938964844,488.239990234375,488.239990234375,6186100,NFLX,2020,,,-0.06443376068376067,0.2666375,-8.193770978196985e-05,-8.193770978196985e-05,0.2553
2020-10-27,490.010009765625,490.489990234375,482.9299926757813,488.9299926757813,488.9299926757813,3627200,NFLX,2020,2020-10-27,0.5106,0.5106,0.7668,0.0014132434782821385,0.5106,0.5106
2020-10-28,486.3599853515625,494.0,483.2799987792969,486.239990234375,486.239990234375,5992700,NFLX,2020,,,-0.06443376068376067,0.1251,-0.005501759638257733,-0.005501759638257733,0.14325000000000004
2020-10-29,488.5,513.9000244140625,479.3399963378906,504.2099914550781,504.2099914550781,11120700,NFLX,2020,2020-10-29,-0.22409999999999997,-0.22409999999999997,0.17036,0.03694024506412762,-0.22409999999999997,-0.22409999999999997
2020-10-30,502.010009765625,505.8800048828125,472.2099914550781,475.739990234375,475.739990234375,7807900,NFLX,2020,,,-0.03731999999999998,-0.08874545454545456,-0.056404640458389485,-0.056404640458389485,-0.19534999999999994
2020-11-02,478.8699951171875,486.2999877929688,475.0,484.1199951171875,484.1199951171875,4408200,NFLX,2020,,,0.05872500000000002,-0.13370909090909092,0.017612852515012073,0.017612852515012073,-0.16659999999999997
2020-11-03,484.9299926757813,495.30999755859375,478.760009765625,487.2200012207031,487.2200012207031,3690200,NFLX,2020,,,0.07830000000000002,0.3186333333333333,0.006403296218484108,0.006403296218484108,-0.13784999999999997
2020-11-04,495.3599853515625,507.7300109863281,493.9800109863281,496.9500122070313,496.9500122070313,5137300,NFLX,2020,,,-0.020824999999999975,0.11655,0.019967812614535764,0.019967812614535764,-0.10909999999999999
2020-11-05,506.55999755859375,518.72998046875,503.4500122070313,513.760009765625,513.760009765625,5372800,NFLX,2020,,,-0.19796666666666662,0.0,0.033813439236431556,0.033813439236431556,-0.08034999999999999
2020-11-06,515.0,515.2100219726562,502.510009765625,514.72998046875,514.72998046875,4236300,NFLX,2020,2020-11-06,-0.0516,-0.0516,0.24084,0.0018879818051380226,-0.0516,-0.0516
2020-11-09,485.5400085449219,495.8500061035156,467.260009765625,470.5,470.5,10419700,NFLX,2020,,,-0.18489999999999998,-0.09271111111111112,-0.08571764278159705,-0.08571764278159705,-0.14046666666666666
2020-11-10,470.9500122070313,484.6000061035156,463.4100036621094,480.239990234375,480.239990234375,8306100,NFLX,2020,,,-0.18489999999999998,-0.11875555555555556,0.02069840409590543,0.02069840409590543,-0.2293333333333333
2020-11-11,483.0,491.6799926757813,478.260009765625,490.760009765625,490.760009765625,5460500,NFLX,2020,2020-11-11,-0.3182,-0.3182,0.05588888888888889,0.021902251683564775,-0.3182,-0.3182
2020-11-12,491.0,496.5199890136719,480.4299926757813,486.7699890136719,486.7699890136719,5063700,NFLX,2020,,,0.15803333333333333,0.23152,-0.008130109950476649,-0.008130109950476649,-0.08578
2020-11-13,486.7699890136719,488.9400024414063,477.7999877929688,482.8399963378906,482.8399963378906,3002700,NFLX,2020,,,0.118525,0.2790702222222222,-0.008073437921050636,-0.008073437921050636,0.14664000000000002
2020-11-16,480.0,485.5799865722656,477.2999877929688,479.1000061035156,479.1000061035156,3953600,NFLX,2020,,,0.118525,0.0,-0.007745662057042696,-0.007745662057042696,0.37906
2020-11-17,480.1199951171875,487.510009765625,478.8500061035156,480.6300048828125,480.6300048828125,3698100,NFLX,2020,,,0.17523333333333335,0.2789666666666667,0.003193474344966583,0.003193474344966583,0.61148
2020-11-18,481.9500122070313,488.6099853515625,477.7200012207031,481.7900085449219,481.7900085449219,3629200,NFLX,2020,2020-11-18,0.8439,0.8439,0.21509999999999999,0.002413501857945186,0.8439,0.8439
2020-11-19,482.0,487.7999877929688,480.4700012207031,484.6700134277344,484.6700134277344,2254700,NFLX,2020,,,0.13142500000000001,0.11827999999999998,0.005977646958999305,0.005977646958999305,0.42195
2020-11-20,485.2200012207031,494.760009765625,481.5700073242188,488.239990234375,488.239990234375,4253400,NFLX,2020,2020-11-20,0.0,0.0,0.24695,0.00736565528358973,0.0,0.0
2020-11-23,490.4599914550781,491.1499938964844,475.8399963378906,476.6199951171875,476.6199951171875,5416600,NFLX,2020,,,0.2813,-0.05398571428571428,-0.023795268475703645,-0.023795268475703645,0.0
2020-11-24,478.8399963378906,484.0499877929688,475.8900146484375,482.8800048828125,482.8800048828125,3550500,NFLX,2020,,,0.210975,0.09866666666666667,0.013133418426482768,0.013133418426482768,0.0
2020-11-25,485.1300048828125,486.8999938964844,478.9200134277344,485.0,485.0,3598600,NFLX,2020,2020-11-25,0.0,0.0,-0.25072,0.004390286354755804,0.0,0.0
2020-11-27,486.5799865722656,493.25,481.8500061035156,491.3599853515625,491.3599853515625,2805800,NFLX,2020,,,0.22043999999999997,0.241775,0.013112620249836088,0.013112620249836088,0.0
2020-11-30,490.0799865722656,492.5499877929688,481.2699890136719,490.7000122070313,490.7000122070313,3530900,NFLX,2020,,,0.064575,0.23781249999999998,-0.0013431552575051472,-0.0013431552575051472,0.0
2020-12-01,492.3399963378906,509.4700012207031,491.9800109863281,504.5799865722656,504.5799865722656,5052700,NFLX,2020,,,0.064575,0.15176,0.02827852742484999,0.02827852742484999,0.0
2020-12-02,501.6199951171875,506.7999877929688,493.5,503.3800048828125,503.3800048828125,3028400,NFLX,2020,2020-12-02,0.0,0.0,0.32746,-0.0023781748367583274,0.0,0.0
2020-12-03,502.989990234375,508.7699890136719,496.0400085449219,497.5199890136719,497.5199890136719,2826100,NFLX,2020,2020-12-03,0.2583,0.2583,-0.06868571428571428,-0.011640810339735488,0.2583,0.2583
2020-12-04,497.5,504.5,493.6400146484375,498.30999755859375,498.30999755859375,3666200,NFLX,2020,,,0.0861,-0.03839999999999999,0.0015878917398107052,0.0015878917398107052,0.2764333333333333
2020-12-07,500.010009765625,517.760009765625,497.7699890136719,515.780029296875,515.780029296875,4289300,NFLX,2020,,,0.12915,-0.06837466666666667,0.03504420511938735,0.03504420511938735,0.29456666666666664
2020-12-08,517.9000244140625,521.489990234375,505.5499877929688,512.6599731445312,512.6599731445312,4229000,NFLX,2020,,,0.12915,0.47165,-0.006049125438116481,-0.006049125438116481,0.3127
2020-12-09,510.5299987792969,514.5,491.2900085449219,493.6000061035156,493.6000061035156,4178800,NFLX,2020,,,0.2266,-0.023619999999999995,-0.037161454052934896,-0.037161454052934896,0.3308333333333333
2020-12-10,494.55999755859375,503.7699890136719,492.9100036621094,501.0899963378906,501.0899963378906,3018200,NFLX,2020,,,0.2266,0.2264146666666667,0.015173045626710287,0.015173045626710287,0.34896666666666665
2020-12-11,495.0,503.3399963378906,494.8500061035156,503.2200012207031,503.2200012207031,3210900,NFLX,2020,,,0.3399,-0.3535,0.004250717574850605,0.004250717574850605,0.3671
2020-12-14,505.4400024414063,524.1599731445312,501.1799926757813,522.4199829101562,522.4199829101562,5770400,NFLX,2020,,,0.4215,-0.12916666666666668,0.038135746381900294,0.038135746381900294,0.38523333333333326
2020-12-15,518.5,524.7000122070312,513.5599975585938,519.780029296875,519.780029296875,3394900,NFLX,2020,,,0.4215,0.22030000000000002,-0.005053273665971759,-0.005053273665971759,0.40336666666666665
2020-12-16,520.1099853515625,527.3800048828125,517.6900024414062,524.8300170898438,524.8300170898438,3682400,NFLX,2020,2020-12-16,0.4215,0.4215,0.071775,0.009715319210477937,0.4215,0.4215
2020-12-17,529.0,535.489990234375,526.4400024414062,532.9000244140625,532.9000244140625,3193400,NFLX,2020,,,0.4215,-0.32985,0.015375209330055203,0.015375209330055203,
2020-12-18,533.2000122070312,536.3699951171875,526.02001953125,534.4500122070312,534.4500122070312,4502700,NFLX,2020,,,0.4215,0.31888,0.002908582006119219,0.002908582006119219,
2020-12-21,530.0499877929688,532.6199951171875,521.1500244140625,528.9099731445312,528.9099731445312,3894000,NFLX,2020,,,0.4215,0.060181818181818184,-0.010365498206484879,-0.010365498206484879,
2020-12-22,527.6900024414062,530.4000244140625,520.5,527.3300170898438,527.3300170898438,1906600,NFLX,2020,,,0.4215,0.173645,-0.0029871838979062927,-0.0029871838979062927,
2020-12-23,524.760009765625,526.3200073242188,514.2000122070312,514.47998046875,514.47998046875,2393200,NFLX,2020,,,0.4215,0.10566666666666667,-0.024363289282491596,-0.024363289282491596,
2020-12-24,515.1199951171875,519.3499755859375,512.2100219726562,513.969970703125,513.969970703125,1144000,NFLX,2020,,,0.4215,-0.128,-0.0009913108729683474,-0.0009913108729683474,
2020-12-28,516.4299926757812,523.6599731445312,507.1300048828125,519.1199951171875,519.1199951171875,2891900,NFLX,2020,,,,0.24635,0.010019752819545829,0.010019752819545829,
2020-12-29,519.9000244140625,536.5499877929688,515.47998046875,530.8699951171875,530.8699951171875,4022400,NFLX,2020,,,,0.0,0.0226305939667019,0.0226305939667019,
2020-12-30,530.1300048828125,533.260009765625,523.6900024414062,524.5900268554688,524.5900268554688,1876300,NFLX,2020,,,,0.0,-0.0118290266892738,-0.0118290266892738,
2020-12-31,525.530029296875,545.5,523.1500244140625,540.72998046875,540.72998046875,5392300,NFLX,2020,,,,0.07616666666666666,0.030757090384607222,0.030757090384607222,
